dataset_tiktok-hashtag-scraper_2024-06-27_03-25-54-170
authorMeta.avatar,authorMeta.name,text,diggCount,shareCount,playCount,commentCount,videoMeta.duration,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,createTimeISO,webVideoUrl
https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/389f1ff4aeb6bbf06ca0c391c4d43260~c5_720x720.jpeg?lk3s=a5d48078&nonce=36020&refresh_token=b80386af7683478a3e324d4dc98cc180&x-expires=1719630000&x-signature=dxSB1ZBYc6rxfRzhQ1obq%2B9wb3M%3D&shp=a5d48078&shcp=b59d6b55,317ac,oh what a core memory!🥲 #fyp #foryou #foryoupage #4upage #ayeashton #oldtimes #throwback #nostalgia #remember #nostalgia #corememory #2020 #pandemic #mood #tiktok #viral #dubsmash #oldtiktok #trending #igdancer #xyzbca #share #2024 #jesus,427900,5434,2400000,645,15,3 Musketeers (feat. NextYoungin),NextYoungin & ppcocaine,FALSE,2024-02-11T22:31:21.000Z,https://www.tiktok.com/@317ac/video/7334475543988948266
https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/104ba15e32aa0141dfa63736dc5f4246~c5_720x720.jpeg?lk3s=a5d48078&nonce=9343&refresh_token=b33592c187d4c5ac4a2cdc28e230e340&x-expires=1719630000&x-signature=JTlm%2BmtF4ESltf6mo2CTwnDhNLc%3D&shp=a5d48078&shcp=b59d6b55,watchooo,🤡|↬ 𝗙𝗼𝗹𝗴𝘁/𝗙𝗼𝗹𝗹𝗼𝘄 📺 #pandemi #covid19 #coronavirus #pandemic #foryou #4you #4u,426500,79000,4400000,9980,5,Originalton,🤡𝙒𝙖𝙩𝙘𝙝◔◔ 📺,TRUE,2020-08-13T15:03:32.000Z,https://www.tiktok.com/@watchooo/video/6860484432856419590
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7323542344769896454~c5_720x720.jpeg?lk3s=a5d48078&nonce=67130&refresh_token=47563b30aff24f2544d6a5f8b683e7d6&x-expires=1719630000&x-signature=d70ZBXSWIAsOHuxEWa5k2w0EIiw%3D&shp=a5d48078&shcp=b59d6b55,aye_vincent,My favorite tweet 😂 #fyp #foryou #twitter #corona #pandemic #panoramic #greenscreen #earthday  #promlook,425200,18500,2000000,1790,7,Panoramic,Dmac,FALSE,2020-04-23T00:54:19.000Z,https://www.tiktok.com/@aye_vincent/video/6818704065799720198
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5380e7e5976ee044beb453f35cf0c722~c5_720x720.jpeg?lk3s=a5d48078&nonce=26069&refresh_token=915de454b708734f1d721600a7beb5fc&x-expires=1719630000&x-signature=x%2FmWNsZGJ8DveU%2FLmkrM%2By2iBLU%3D&shp=a5d48078&shcp=b59d6b55,rachmorgan12,GOODBYE YALL ITS BEEN REAL. Luv you tho #parents #pandemic #stayathomedaughter #livingwithyourparents #mom #dad #fyp,424200,8233,2700000,628,11,original sound,Kayla Freitas,TRUE,2021-04-04T23:14:39.000Z,https://www.tiktok.com/@rachmorgan12/video/6947444932101573893
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7353239541391556650~c5_720x720.jpeg?lk3s=a5d48078&nonce=35199&refresh_token=a95c048f68ddbb6a7b51024a1959c569&x-expires=1719630000&x-signature=7CWaiZqJ24seeka7FE1vUNLmJxc%3D&shp=a5d48078&shcp=b59d6b55,riz,Schools this fall😱#backtoschool #schoollife #school #schoolcheck #schoolhacks #future #sanitizer #riz #pvc #diy #diyproject #covid19time #pandemic,423800,51700,8100000,2140,9,original sound,Riz,TRUE,2020-07-14T18:40:39.000Z,https://www.tiktok.com/@riz/video/6849407846233181446
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0ce629fd7f540eacf1eb34c554170ac4~c5_720x720.jpeg?lk3s=a5d48078&nonce=9096&refresh_token=acf07853f797bcabc84936d5ca8a51cb&x-expires=1719630000&x-signature=uLxMxN3thHLKZm2l0zJr8iFwMUA%3D&shp=a5d48078&shcp=b59d6b55,frogurtshen,#fyp #fypage #horror #creepy #indonesia #indonesia #sakit #pandemic ,417400,9298,8900000,5429,0,"Spooky, quiet, scary atmosphere piano songs",Skittlegirl Sound,FALSE,2022-10-18T10:58:13.000Z,https://www.tiktok.com/@frogurtshen/video/7155805008355773723
https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/747c7623913ea1f5207f465e4eba1449~c5_720x720.jpeg?lk3s=a5d48078&nonce=76911&refresh_token=57a16367cc71f78414e38bfc67fa5fd4&x-expires=1719630000&x-signature=voZX39bThMMgOtBoeXifjqPnpDg%3D&shp=a5d48078&shcp=b59d6b55,rickdiculous614,"They’re wearing masks, but they are NOT happy about it! #covid #pandemic #superstore #superstorenbc #cloud9 #karen #karensalert #GodzillaVsKongRoar",414700,3474,10800000,1464,8,Funny,Gold-Tiger,FALSE,2021-03-28T05:09:33.000Z,https://www.tiktok.com/@rickdiculous614/video/6944567693697715462
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/82ccc0457988611531c5f4efe131d181~c5_720x720.jpeg?lk3s=a5d48078&nonce=4849&refresh_token=0ef2e12cc2dffbeac157166eeec16e86&x-expires=1719630000&x-signature=jJH2wfr3nBfTbvwQC0gr3nEkYIE%3D&shp=a5d48078&shcp=b59d6b55,christinaaaaaaanp,"Part 4 - “CO2 can’t escape the mask, it’s not good to rebreathe your own CO2” #wearamask #covid19 #pandemic #fyp #foryoupage",410800,25400,2100000,5950,59,original sound,CHRISTINA NP,TRUE,2020-07-04T02:38:37.000Z,https://www.tiktok.com/@christinaaaaaaanp/video/6845449070924926214
https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/fe61e8f45518270a8aefe10545ebb12a~c5_720x720.jpeg?lk3s=a5d48078&nonce=35151&refresh_token=5a4545aebf18684f21ef03113ea3b690&x-expires=1719630000&x-signature=v0YTEIJrFIRCNlklNDI7o9Bi0aI%3D&shp=a5d48078&shcp=b59d6b55,magnumslides,#pandemic #Unhinged #crazy #pandemicfail #pandemicproblems #pandemiclife #pandemic2020 #fyp #foryou,411400,17400,2900000,1150,0,"Requiem, KV 626 - 3. Dies Irae",Mozart,FALSE,2024-05-06T10:04:29.000Z,https://www.tiktok.com/@magnumslides/video/7365825347394211104
https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ee4b9180baec2b96a6838f7f07704ddb~c5_720x720.jpeg?lk3s=a5d48078&nonce=69350&refresh_token=50c65e330b0a18f53a90e9642077a2e3&x-expires=1719630000&x-signature=hgBCGRgcIjLWQUo3QYfMP0WsXFo%3D&shp=a5d48078&shcp=b59d6b55,boxofbeats,The love story that should have never been. #againstallodds #longdistancerelationship #truelove #married #lovestory #pandemic #newartist #newmusic  ,405400,16100,3800000,6447,215,What If I,Box of Beats,FALSE,2022-12-17T00:11:02.000Z,https://www.tiktok.com/@boxofbeats/video/7177903335486508334
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7310691689840410629~c5_720x720.jpeg?lk3s=a5d48078&nonce=19256&refresh_token=132abbf0dbd89e7fb7968c5a088c43a6&x-expires=1719630000&x-signature=kUF%2FCxLW9sgQCBo7LAmeu%2FVyJOw%3D&shp=a5d48078&shcp=b59d6b55,kingkhieu,🤯BREAKING NEWS: China Issues A Bubonic Plague Alert (Wait for it..) #plague #alert #2020 #blackdeath #pandemic #king #breaking #news #update #ceo 🧠,404700,40100,3400000,12400,24,"Theme from ""The Dark Knight Rises""",Movie Sounds Unlimited,FALSE,2020-07-05T22:59:35.000Z,https://www.tiktok.com/@kingkhieu/video/6846134799288061190
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7f9b277889f39c20e8f8cfd3396de76d~c5_720x720.jpeg?lk3s=a5d48078&nonce=90104&refresh_token=ef75ed518fcc672ae8d6bf5563b5aaa7&x-expires=1719630000&x-signature=r4jCBVhyJFzwEDEkBytCW%2FbHBmk%3D&shp=a5d48078&shcp=b59d6b55,dr.rodo,El iceberg de enfermedades transmisibles en el mundo.  Comenta si tienes alguna otra que debería ir ahí  #iceberg #medschool #medicine #medicina #infectiousdisease #infectologia #pandemia #pandemic #dr ,404400,3823,4600000,2801,0,Brutus (Instrumental),The Buttress,FALSE,2023-10-17T03:52:52.000Z,https://www.tiktok.com/@dr.rodo/video/7290770410273082630
https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/12fe849d288bc4e4b1d1b2f948debfa6~c5_720x720.jpeg?lk3s=a5d48078&nonce=12050&refresh_token=dcb38adfa2cd48fe7e22c978d3a6802b&x-expires=1719630000&x-signature=3SAZvz5JFQuXnHQCtAqloDdw0iE%3D&shp=a5d48078&shcp=b59d6b55,landonkgibson,#covid19 #corona #nyc #newyorkcity #coronanyc #cinematography #coronatings #pandemic,401800,60200,1800000,4445,56,original sound,Landon K Gibson,TRUE,2020-03-29T22:09:51.000Z,https://www.tiktok.com/@landonkgibson/video/6809755644585839878
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/83197e6686c9aba0f59eb8af2d59a587~c5_720x720.jpeg?lk3s=a5d48078&nonce=1859&refresh_token=2e4480e1327c9c95bd55f89300a19f80&x-expires=1719630000&x-signature=qHFGH5Jsg57blXMkm8GBLpl%2Fs5s%3D&shp=a5d48078&shcp=b59d6b55,jonathanmurraymusic,When you have a lot of kids...#fyp #foryou #coronavirus #pandemic #dadlife #kids,399800,4794,3100000,1722,11,original sound,jonclark,TRUE,2020-03-13T13:27:50.000Z,https://www.tiktok.com/@jonathanmurraymusic/video/6803683751395183877
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5b04415be84f2a1dae60c8b71c503146~c5_720x720.jpeg?lk3s=a5d48078&nonce=86891&refresh_token=c7218b53a94823d57478407030b13a99&x-expires=1719630000&x-signature=f5XEQkDJYlbV%2BXrDOl2SL8434Ak%3D&shp=a5d48078&shcp=b59d6b55,_boou,I love the 20s #twentyonepilots #pandemic #pandora #PlantersTrickShot #RayBanElevatorDance,396900,11300,2100000,1830,33,original sound,Brittany,TRUE,2021-03-26T20:51:52.000Z,https://www.tiktok.com/@_boou/video/6944068374850735366
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7318795170090319878~c5_720x720.jpeg?lk3s=a5d48078&nonce=32914&refresh_token=1bae94980815fbb43c646aa08608ce15&x-expires=1719630000&x-signature=TS0DNddeeqff5LbLDAJ2oqkUDhU%3D&shp=a5d48078&shcp=b59d6b55,shitheadsteve,Where’d all the time go #shitheadsteve #real #oppenheimer #pandemic ,390100,9223,1900000,944,9,original sound,Shitheadsteve,TRUE,2023-11-25T19:24:30.000Z,https://www.tiktok.com/@shitheadsteve/video/7305482776583671071
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/11567dc34b34f48f3cc3b339d4009001~c5_720x720.jpeg?lk3s=a5d48078&nonce=65116&refresh_token=4d882b065f18363ab5d209c1c529c795&x-expires=1719630000&x-signature=lRxLd2vF0n9ZMtIoqMYDwiiZcKE%3D&shp=a5d48078&shcp=b59d6b55,sabrinaleblanc,#greenscreenvideo #tombrady #patriots #buccaneers #football #pandemic #nfl,389000,3890,1400000,1883,15,God Rest Ye Merry Gentlemen,Dead,TRUE,2021-03-08T18:34:22.000Z,https://www.tiktok.com/@sabrinaleblanc/video/6937353405023161605
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/dc1a6ff042c490c0c5f02cdddacac5ea~c5_720x720.jpeg?lk3s=a5d48078&nonce=11136&refresh_token=bfa83086fe92457693befd9b0c910a18&x-expires=1719630000&x-signature=A1HXtjwkqv6aQ0t4wp5hM%2FukSHU%3D&shp=a5d48078&shcp=b59d6b55,ultradweebmain,Real #fyp #fypシ #backyardboy #2020 #2020wrapped #2020tiktok #2020tiktoksounds #pandemic #covid19 #lockdown #lockdown2020 #clairerosinkranz #nostalgia #nostalgiacore,796200,13500,4400000,3275,29,Fluffing a Duck,Kevin MacLeod,FALSE,2023-10-08T05:16:54.000Z,https://www.tiktok.com/@ultradweebmain/video/7287452249062755614
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5427946dc0bae63b63dfdac392bfe66c~c5_720x720.jpeg?lk3s=a5d48078&nonce=76804&refresh_token=fd921267c64f1299199a43e7643b0e87&x-expires=1719630000&x-signature=Sn8SfSkymH6GwBBTsGPT6K8Umlo%3D&shp=a5d48078&shcp=b59d6b55,jangfastic,pick ur fave mine is anti social social club #tumblr #facemasks #pandemic #2010 #ahs #antisocialsocialclub #rihanna #memes,386400,1761,1200000,3782,28,From Now On,Hugh Jackman & The Greatest Showman Ensemble,FALSE,2021-04-02T10:50:06.000Z,https://www.tiktok.com/@jangfastic/video/6946510881417170181
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6833ad4f9e2db169a17e1cfdfea83a4d~c5_720x720.jpeg?lk3s=a5d48078&nonce=16755&refresh_token=f52be01f37e964d734155e22872498b7&x-expires=1719630000&x-signature=ioKGixMO4zrlda3zWq8D03TeJwM%3D&shp=a5d48078&shcp=b59d6b55,megan.grano,Make sure to watch BOTH parts to learn how to prevent total germ contamination. #comedy #covid19 #quarantine #quarantinelife #gobacktowork #pandemic,382600,5410,1600000,3313,59,original sound,Megan Grano,TRUE,2021-02-25T04:02:36.000Z,https://www.tiktok.com/@megan.grano/video/6933046739196792070
https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/e44156f42c69592f36f425731f2bd71e~c5_720x720.jpeg?lk3s=a5d48078&nonce=79993&refresh_token=f0861e9e2d2fb4d1eebdd6040e26dc47&x-expires=1719630000&x-signature=uf3dEWy5ZcmBqt4YreRNqtMPook%3D&shp=a5d48078&shcp=b59d6b55,thesimp5onsisters,WHAT? #pandemic #relatable #foryou #trending ,381700,5509,2700000,2035,5,How old are you Fbijareau,fbi.jareau,TRUE,2022-12-14T15:44:30.000Z,https://www.tiktok.com/@thesimp5onsisters/video/7177030652699626757
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/24c2dd201b32e89f00ae35b22286eddc~c5_720x720.jpeg?lk3s=a5d48078&nonce=8330&refresh_token=2e84d9a3bf1bd16fa79cbca5bbb3bbd6&x-expires=1719630000&x-signature=FLpa02Cekrck0L6sGsZ2Hckbu08%3D&shp=a5d48078&shcp=b59d6b55,dr.allison.rodgers,#duet with @ashleynewman #euphoric #doctor #karen #pandemic #covid,381200,773,3200000,7100,12,FLY by StillLonely on SoundCloud,el,TRUE,2020-09-21T22:58:52.000Z,https://www.tiktok.com/@dr.allison.rodgers/video/6875079131244055814
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/cf06d5047604fe48a59145e651b81c5d~c5_720x720.jpeg?lk3s=a5d48078&nonce=87648&refresh_token=b10d16d6d54771567f6ad14f5fc1717e&x-expires=1719630000&x-signature=p%2BPuqXm83VeEz9jVIua7nxywWgg%3D&shp=a5d48078&shcp=b59d6b55,malosharky,#ceramics #millenial #nature #satisfying #knowledge #Texas #Irish #Mexican #pandemic #marketing #selfmade #TheRealMilo,380800,7622,1600000,5640,59,original sound,Milo Sharkey,TRUE,2021-03-03T17:59:17.000Z,https://www.tiktok.com/@malosharky/video/6935488905852636422
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/aae70648bccfa0cb5aa301d734ae23d9~c5_720x720.jpeg?lk3s=a5d48078&nonce=97545&refresh_token=c3e3494320571d3a7c3f92be00d5e945&x-expires=1719630000&x-signature=RtW9Au6jBCTz%2BSV1Gi4RQQJC6Mk%3D&shp=a5d48078&shcp=b59d6b55,lokimiami,Reply to @pxjake so this just happened #springbreak #police #stateofemergency #miami #florida #vacation #pandemic #miamibeach #arrest,379700,44800,4000000,11700,23,The Purge,Demetrius X,FALSE,2021-03-22T00:59:38.000Z,https://www.tiktok.com/@lokimiami/video/6942276791411232005
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b02cd5b0f959602bcfe8df6c41d89d8c~c5_720x720.jpeg?lk3s=a5d48078&nonce=85129&refresh_token=ee37b13fedd8ef63671fe84067896bab&x-expires=1719630000&x-signature=GglPdKcKbm24X1Jkk4%2FgY1iJedY%3D&shp=a5d48078&shcp=b59d6b55,2021cheesetouch,The Rules for the 2021 Cheese Touch Pandemic‼️ @ethan.davy @1basedcharlie #Cheesetouch #pandemic #2021 #fyp,373500,5258,1200000,1985,22,SugarCrash!,ElyOtto,FALSE,2021-02-27T20:04:21.000Z,https://www.tiktok.com/@2021cheesetouch/video/6934036802957348101
https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7308b1cdf3b6606721b46e1436cf4ddd~c5_720x720.jpeg?lk3s=a5d48078&nonce=59393&refresh_token=3bf063f52bdce5f0199706cf8d352017&x-expires=1719630000&x-signature=LVOrrck6AQyWBvXHP7UahUfMLUk%3D&shp=a5d48078&shcp=b59d6b55,urfavouriteloner,I don’t know what I’m gonna post after rona #coronavirus #pandemic #lockdown #covid19 #xyzbca,371000,5426,1200000,3953,10,Hayloft,Mother Mother,FALSE,2021-02-21T19:01:21.000Z,https://www.tiktok.com/@urfavouriteloner/video/6931794058583002373
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5b51a91a570771a612847efccb334fbd~c5_720x720.jpeg?lk3s=a5d48078&nonce=50033&refresh_token=a5f7a2004a8823617a9a713a07b7d1f4&x-expires=1719630000&x-signature=SZLQHeEh6SWsN5IY%2B4IrNmgtHcg%3D&shp=a5d48078&shcp=b59d6b55,matthewsantoro,The 5 Worst Pandemics in History 💀 #facts #history #pandemic,369800,4528,2300000,5602,54,Amityville Horror - Scary Halloween Sound Effects,Halloween Sound Effects,FALSE,2021-01-14T00:40:31.000Z,https://www.tiktok.com/@matthewsantoro/video/6917409117090909445
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7343077184635945002~c5_720x720.jpeg?lk3s=a5d48078&nonce=54526&refresh_token=a8ca53735203b36138a08857fe17c926&x-expires=1719630000&x-signature=NlbxhqmTit9MCmB%2FJejRGS4kj8s%3D&shp=a5d48078&shcp=b59d6b55,desicommie,@zara.paras she's fine i promise #covid19 #pandemic #OneStepCloser #mentalhealth #WidenTheScreen,367600,1772,2100000,1193,20,Gnarls Barkley Crazy Stephen Kramer Glickman,Gustavo Rocque,TRUE,2021-04-19T17:43:49.000Z,https://www.tiktok.com/@desicommie/video/6952925954603896070
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7320562911032639531~c5_720x720.jpeg?lk3s=a5d48078&nonce=14425&refresh_token=48f54991dc6c721567aaf34d8bac837f&x-expires=1719630000&x-signature=0MYeoQ5JortXzAC%2F4GNxavH6Lrk%3D&shp=a5d48078&shcp=b59d6b55,lifeofadoctor,Schools are really out here trying to adapt #pandemic #2020 (IG:@doctorfayez),365400,11900,2000000,2439,14,sᴛᴇʀᴇᴏ ʜᴇᴀʀᴛs,nash,TRUE,2020-09-29T02:15:42.000Z,https://www.tiktok.com/@lifeofadoctor/video/6877727443877121286
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5f10ec0542f429e211bfbdcdb0160264~c5_720x720.jpeg?lk3s=a5d48078&nonce=45740&refresh_token=525fad863e17a8efc6e91facf97956c4&x-expires=1719630000&x-signature=Blv88NFjLKyv6niO%2FBPNPGZMNyc%3D&shp=a5d48078&shcp=b59d6b55,gnanimations,#onthisday #pandemic #pandemia #covid19 #recuerdosdecole #californiacovid #recuerdos #recuerdos #quienseacuerda #agansu,358900,72600,5200000,3615,15,original sound,🐼🖤⚓️🐥BETO🐼GARCIA🐼🖤⚓️🐥,TRUE,2024-01-13T15:43:48.000Z,https://www.tiktok.com/@gnanimations/video/7323608955442187563
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/49db1cc24e6ab8b79b0c1bcce6ccb2a0~c5_720x720.jpeg?lk3s=a5d48078&nonce=59058&refresh_token=43be2d6c3f042aa32a5e0a26347ec24c&x-expires=1719630000&x-signature=a%2FjNpTZBNUTiH9fLjZBy0%2FjQWro%3D&shp=a5d48078&shcp=b59d6b55,taylorwiilson,#fyp #pandemic #panicatthedisco,358000,45400,5100000,27700,25,original sound,Taylorwiilson,TRUE,2022-01-16T04:20:48.000Z,https://www.tiktok.com/@taylorwiilson/video/7053654199581822254
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7326225119645925381~c5_720x720.jpeg?lk3s=a5d48078&nonce=28547&refresh_token=0c35d1aec7599e963d8c7c2801febeac&x-expires=1719630000&x-signature=T4zLW%2Fl1D4oeZGAqSPwPJagGcaI%3D&shp=a5d48078&shcp=b59d6b55,kaedyncheek,no one saw it coming #fyp #foryoupage #covid #coronavirus #coronatime #trump #pandemic #2020 #2016 #trauma #blacklivesmatter,356900,2473,1300000,1048,8,original sound,Kaedyn Cheek,TRUE,2020-06-03T22:56:19.000Z,https://www.tiktok.com/@kaedyncheek/video/6834259233391774982
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f0d1b8a7a2524a1363090c580f7de3d3~c5_720x720.jpeg?lk3s=a5d48078&nonce=56684&refresh_token=ddae54b97747d2f3e7463772f90baae6&x-expires=1719630000&x-signature=ch9KhPte1ShqXt%2BkfIU3EPBVGJI%3D&shp=a5d48078&shcp=b59d6b55,shaxkul_mep22,¡¡¡el reloj del juicio final!!! #relojjuiciofinal #relojdelfindelmundo #cientificos #findelmundo #apocalipsis #mundo #2024 #sorprendeme2024 #pandemic #asteroid #erupcionvolcanica #terremoto #shaxkul #fypシ #oms #foryoupage #parati,352300,11600,4000000,8772,57,LOVELY BASTARDS,ZWE1HVNDXR & yatashigang,FALSE,2024-01-25T02:00:49.000Z,https://www.tiktok.com/@shaxkul_mep22/video/7327850048224627974
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2520ffc3d2b8f6b2c5a96242a562948e~c5_720x720.jpeg?lk3s=a5d48078&nonce=80157&refresh_token=8f3f60cc22a9151d87af65577afd82fb&x-expires=1719630000&x-signature=QKzNs6i7PfC74k7RMF1Ik8CIYO8%3D&shp=a5d48078&shcp=b59d6b55,jbake_,#google #heygoogle #2020 #2021 #2022 #2023 #jumanji #oregontrail #hungergames #contra #mortalcombat #okgoogle #pandemic #viral #world,347900,10400,2500000,5107,14,original sound,Pink Cow Ice Cream,TRUE,2021-03-31T12:30:58.000Z,https://www.tiktok.com/@jbake_/video/6945794705363979525
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7333109048692178986~c5_720x720.jpeg?lk3s=a5d48078&nonce=37072&refresh_token=14eaebb1996499c6e6e2296f3d9d838a&x-expires=1719630000&x-signature=0W%2F0feALS6TN%2F8ief4lM8IS241U%3D&shp=a5d48078&shcp=b59d6b55,itsjustktg,Last Box Almost Made Me Throw Up🤢🤮 #fyp #quarantine #food #covid #covid19 #pandemic,342900,208,1800000,706,46,I'm So Hungry,Karter Zaher,FALSE,2020-09-25T22:32:46.000Z,https://www.tiktok.com/@itsjustktg/video/6876556723398741253
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c809140635b83eb3e72385a794da9aef~c5_720x720.jpeg?lk3s=a5d48078&nonce=95639&refresh_token=6956dd3fe96c15e3a5328a2eb93f9c91&x-expires=1719630000&x-signature=gRIKM6wxYPbC2CtKynTXYEok1kw%3D&shp=a5d48078&shcp=b59d6b55,hannahpadilla355,"im so excited for senior year, it just all came so fast…they werent kidding when they said “it goes by quick.”🫠  #classof2024#senior#senioryear#highschool#graduation#gradphotos#pandemic#covid#trending#viral#fyp",342300,19000,1700000,1409,5,,,FALSE,2023-05-21T20:06:41.000Z,https://www.tiktok.com/@hannahpadilla355/video/7235729628554612014
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9ead0fc451ede8ee00c89d11bffd1b13~c5_720x720.jpeg?lk3s=a5d48078&nonce=46307&refresh_token=8a509a7c5bf11e773f883b7b111733d1&x-expires=1719630000&x-signature=75Hj2CH5FQNPwBxj03FQjqVbU6M%3D&shp=a5d48078&shcp=b59d6b55,khalisahnasifah,#pandemic #covid19 #indonesia #2020 🥀,341100,10000,2900000,8345,70,Something Just Like This,The Chainsmokers & Coldplay,FALSE,2022-10-07T16:54:06.000Z,https://www.tiktok.com/@khalisahnasifah/video/7151814778313346331
https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/9d63413538c5434f37b06203039c4853~c5_720x720.jpeg?lk3s=a5d48078&nonce=18631&refresh_token=9e9af8bb774f401205737f4c0e701f01&x-expires=1719630000&x-signature=pvqIM3BaMM3Hqgfe%2B9qgJcPBGEA%3D&shp=a5d48078&shcp=b59d6b55,nx.aedit,who was already there at this time ? 😍 #foryoupage #fypシ #nostalgia #coronavirus #pandemic #audioforedits #songsforedits #velocityedit ,340100,13600,1800000,3583,61,son original,nxaedit™,TRUE,2023-05-29T19:18:12.000Z,https://www.tiktok.com/@nx.aedit/video/7238685848324082970
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7073a69c8d29646c0983f3a4d37085f3~c5_720x720.jpeg?lk3s=a5d48078&nonce=36251&refresh_token=66edc75a01fe186aedde1b87e20902c6&x-expires=1719630000&x-signature=fMuLm4Q5HsxrKNolp4OyK%2Bf68vk%3D&shp=a5d48078&shcp=b59d6b55,brennalip,Reposting the story of why I got “wear a mask” tattooed bc @user661300443 wants to know 🥰✨ #wearamask #pandemic,338800,8885,1300000,1657,59,original sound,Brenna Lip,TRUE,2020-12-28T03:10:40.000Z,https://www.tiktok.com/@brennalip/video/6911139349606239493
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cfaf9c4a40180901033388e5e1739b7a~c5_720x720.jpeg?lk3s=a5d48078&nonce=50123&refresh_token=430593e4acc744b51533ee6fb678d495&x-expires=1719630000&x-signature=Ow6uyhzkyq3M%2FpkBNZ4r%2FFDBSzU%3D&shp=a5d48078&shcp=b59d6b55,staarlite,Smells like college #LetsFaceIt #tequila #pandemic #problem #funny #over30,338400,33400,3800000,1825,7,original sound,Chey,TRUE,2020-07-20T16:39:01.000Z,https://www.tiktok.com/@staarlite/video/6851603011568012550
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb277d708048937f7f5f0d38390c71de~c5_720x720.jpeg?lk3s=a5d48078&nonce=91777&refresh_token=b7f206a30eefc7a50b588682a510950e&x-expires=1719630000&x-signature=CuRjhfP8b39zYFQTOAwqyDyv0so%3D&shp=a5d48078&shcp=b59d6b55,ya_kevin,Y creíamos que el 2021 sería mejor 🙃 (ayer vi The Walking Dead😅) #fyp #parati #zombie #covid #pandemic #apocalypse,334700,39500,2800000,5052,23,original sound,Samuel Isaiah Hunter,TRUE,2020-11-25T01:05:55.000Z,https://www.tiktok.com/@ya_kevin/video/6898861453348965634
